,cate,salary
1873,1,269230
1874,1,45000
1875,0,76923
1876,1,269230
1877,3,103846
1878,0,110000
1879,1,35000
1880,3,77500
1881,0,53846
1882,1,37500
1883,1,269230
1884,1,45000
1885,0,76923
1886,1,269230
1887,3,103846
1888,0,110000
1889,1,35000
1890,3,77500
1891,0,53846
1892,1,37500
1893,1,269230
1894,1,45000
1895,0,76923
1896,1,269230
1897,3,103846
1898,0,110000
1899,1,35000
1900,3,77500
1901,0,53846
1902,1,37500
1903,1,269230
1904,1,45000
1905,0,76923
1906,1,269230
1907,3,103846
1908,0,110000
1909,1,35000
1910,3,77500
1911,0,53846
1912,1,37500
1913,1,269230
1914,1,45000
1915,0,76923
1916,1,269230
1917,3,103846
1918,0,110000
1919,1,35000
1920,3,77500
1921,0,53846
1922,1,37500
1923,1,269230
1924,1,45000
1925,0,76923
1926,1,269230
1927,3,103846
1928,0,110000
1929,1,35000
1930,3,77500
1931,0,53846
1932,1,37500
1933,1,269230
1934,1,45000
1935,0,76923
1936,1,269230
1937,3,103846
1938,0,110000
1939,1,35000
1940,3,77500
1941,0,53846
1942,1,37500
1943,1,269230
1944,1,45000
1945,0,76923
1946,1,269230
1947,3,103846
1948,0,110000
1949,1,35000
1950,3,77500
1951,0,53846
1952,1,37500
1953,1,269230
1954,1,45000
1955,0,76923
1956,1,269230
1957,3,103846
1958,0,110000
1959,1,35000
1960,3,77500
1961,0,53846
1962,1,37500
1963,1,269230
1964,1,45000
1965,0,76923
1966,1,269230
1967,3,103846
1968,0,110000
1969,1,35000
1970,3,77500
1971,3,28000
1972,4,28000
1973,3,28000
1974,3,28000
1975,0,28000
1976,1,28000
1977,3,28000
1978,1,28000
1979,3,28000
1980,0,28000
1981,1,28000
1982,3,28000
1983,1,28000
1984,0,28000
1985,3,28000
1986,0,28000
1987,3,28000
1988,1,28000
1989,1,28000
1990,3,28000
1991,4,28000
1992,3,28000
1993,3,28000
1994,0,28000
1995,1,28000
1996,3,28000
1997,1,28000
1998,3,28000
1999,0,28000
2000,1,28000
2001,3,28000
2002,1,28000
2003,0,28000
2004,3,92307
2005,3,60000
2006,3,30000
2007,3,60000
2008,3,107692
2009,3,33500
2010,0,60000
2011,3,123076
2012,3,107692
2013,3,75000
2014,3,60000
2015,3,92307
2016,3,60000
2017,3,30000
2018,3,60000
2019,3,107692
2020,3,33500
2021,0,60000
2022,3,123076
2023,3,107692
2024,3,75000
2025,3,60000
2026,3,92307
2027,3,60000
2028,3,30000
2029,3,60000
2030,3,107692
2031,3,33500
2032,0,60000
2033,3,123076
2034,3,107692
2035,3,75000
2036,3,60000
2037,3,92307
2038,3,60000
2039,3,30000
2040,3,60000
2041,3,107692
2042,3,33500
2043,0,60000
2044,3,123076
2045,3,107692
2046,3,75000
2047,3,60000
2048,3,92307
2049,3,60000
2050,3,30000
2051,3,60000
2052,3,107692
2053,3,33500
2054,0,60000
2055,3,123076
2056,3,107692
2057,3,75000
2058,3,60000
2059,3,92307
2060,3,60000
2061,3,30000
2062,3,60000
2063,3,107692
2064,3,33500
2065,0,60000
2066,3,123076
2067,3,107692
2068,3,75000
2069,3,60000
2070,3,92307
2071,3,60000
2072,3,30000
2073,3,60000
2074,3,107692
2075,3,33500
2076,0,60000
2077,3,123076
2078,3,107692
2079,3,75000
2080,3,60000
2081,3,92307
2082,3,60000
2083,3,30000
2084,3,60000
2085,3,107692
2086,3,33500
2087,0,60000
2088,3,123076
2089,3,107692
2090,3,75000
2091,3,60000
2092,3,92307
2093,3,60000
2094,3,30000
2095,3,60000
2096,3,107692
2097,3,33500
2098,0,60000
2099,3,123076
2100,3,107692
2101,3,75000
2102,3,60000
2103,3,92307
2104,3,60000
2105,3,30000
2106,3,60000
2107,3,107692
2108,3,33500
2109,0,60000
2110,3,123076
2111,3,107692
2112,3,75000
2113,3,60000
2114,3,92307
2115,3,60000
2116,3,30000
2117,3,60000
2118,3,107692
2119,3,33500
2120,0,60000
2121,3,123076
2122,3,107692
2123,3,75000
2124,3,60000
2125,3,92307
2126,3,60000
2127,3,30000
2128,3,60000
2129,3,107692
2130,3,33500
2131,0,60000
2132,3,123076
2133,3,107692
2134,3,75000
2135,3,60000
2136,3,92307
2137,3,60000
2138,3,30000
2139,3,60000
2140,3,107692
2141,3,33500
2142,0,60000
2143,3,123076
2144,3,107692
2145,3,75000
2146,3,60000
2147,3,92307
2148,3,60000
2149,3,30000
2150,3,60000
2151,3,107692
2152,3,33500
2153,0,60000
2154,3,123076
2155,3,107692
2156,3,75000
2157,3,60000
2158,3,92307
2159,3,60000
2160,3,30000
2161,3,60000
2162,3,107692
2163,3,33500
2164,0,60000
2165,3,123076
2166,3,107692
2167,3,75000
2168,3,60000
2169,3,92307
2170,3,60000
2171,3,30000
2172,3,60000
2173,3,107692
2174,3,33500
2175,0,60000
2176,3,123076
2177,3,107692
2178,3,75000
2179,3,60000
2180,3,92307
2181,3,60000
2182,3,30000
2183,3,60000
2184,3,107692
2185,3,33500
2186,0,60000
2187,3,123076
2188,3,107692
2189,3,75000
2190,3,60000
2191,3,92307
2192,3,60000
2193,3,30000
2194,3,60000
2195,3,107692
2196,3,33500
2197,0,60000
2198,3,123076
2199,3,107692
2200,3,75000
2201,3,60000
2202,3,92307
2203,3,60000
2204,3,30000
2205,3,60000
2206,3,107692
2207,3,33500
2208,0,60000
2209,3,123076
2210,3,107692
2211,3,75000
2212,3,60000
2213,3,92307
2214,3,60000
2215,3,30000
2216,3,60000
2217,3,107692
2218,3,33500
2219,0,60000
2220,3,123076
2221,3,107692
2222,3,75000
2223,3,60000
2224,3,92307
2225,3,60000
2226,3,30000
2227,3,60000
2228,3,107692
2229,3,33500
2230,0,60000
2231,3,123076
2232,3,107692
2233,3,75000
2234,3,60000
2235,3,92307
2236,3,60000
2237,3,30000
2238,3,60000
2239,3,107692
2240,3,33500
2241,0,60000
2242,3,123076
2243,3,107692
2244,3,75000
2245,3,60000
2246,3,92307
2247,3,60000
2248,3,30000
2249,3,60000
2250,3,107692
2251,3,33500
2252,0,60000
2253,3,123076
2254,3,107692
2255,3,75000
2256,3,60000
2257,3,92307
2258,3,60000
2259,3,30000
2260,3,60000
2261,3,107692
2262,3,33500
2263,0,60000
2264,3,123076
2265,3,107692
2266,3,75000
2267,3,60000
2268,3,92307
2269,3,60000
2270,3,30000
2271,3,60000
2272,3,107692
2273,3,33500
2274,0,60000
2275,3,123076
2276,3,107692
2277,3,75000
2278,3,60000
2279,3,92307
2280,3,60000
2281,3,30000
2282,3,60000
2283,3,107692
2284,3,33500
2285,0,60000
2286,3,123076
2287,3,107692
2288,3,75000
2289,3,60000
2290,3,92307
2291,3,60000
2292,3,30000
2293,3,60000
2294,3,107692
2295,3,33500
2296,0,60000
2297,3,123076
2298,3,107692
2299,3,75000
2300,3,60000
2301,3,92307
2302,3,60000
2303,3,30000
2304,3,60000
2305,3,107692
2306,3,33500
2307,0,60000
2308,3,123076
2309,3,107692
2310,3,75000
2311,3,60000
2312,3,92307
2313,3,60000
2314,3,30000
2315,3,60000
2316,3,107692
2317,3,33500
2318,0,60000
2319,3,123076
2320,3,107692
2321,3,75000
2322,3,60000
2323,3,92307
2324,3,60000
2325,3,30000
2326,3,60000
2327,3,107692
2328,3,33500
2329,0,60000
2330,3,123076
2331,3,107692
2332,3,75000
2333,3,60000
2334,3,92307
2335,3,60000
2336,3,30000
2337,3,60000
2338,3,107692
2339,3,33500
2340,0,60000
2341,3,123076
2342,3,107692
2343,3,75000
2344,3,60000
2345,3,92307
2346,3,60000
2347,3,30000
2348,3,60000
2349,3,107692
2350,3,33500
2351,0,60000
2352,3,123076
2353,3,107692
2354,3,75000
2355,3,60000
2356,3,92307
2357,3,60000
2358,3,30000
2359,3,60000
2360,3,107692
2361,3,33500
2362,0,60000
2363,3,123076
2364,3,107692
2365,3,75000
2366,3,60000
2367,3,92307
2368,3,60000
2369,3,30000
2370,3,60000
2371,3,107692
2372,3,33500
2373,0,60000
2374,3,123076
2375,3,107692
2376,3,75000
2377,3,60000
2378,3,92307
2379,3,60000
2380,3,30000
2381,3,60000
2382,3,107692
2383,3,33500
2384,0,60000
2385,3,123076
2386,3,107692
2387,3,75000
2388,3,60000
2389,3,92307
2390,3,60000
2391,3,30000
2392,3,60000
2393,3,107692
2394,3,33500
2395,0,60000
2396,3,123076
2397,3,107692
2398,3,75000
2399,3,60000
2400,1,48000
2401,0,139200
2402,1,52692
2403,1,80769
2404,3,60000
2405,4,130000
2406,1,48000
2407,0,139200
2408,1,52692
2409,1,80769
2410,3,60000
2411,4,130000
2412,1,48000
2413,0,139200
2414,1,52692
2415,1,80769
2416,3,60000
2417,3,50000
2418,4,43500
2419,4,50000
2420,1,37500
2421,4,35000
2422,0,47000
2423,0,47000
2424,4,40500
2425,3,50000
2426,4,43500
2427,4,50000
2428,1,37500
2429,4,35000
2430,0,47000
2431,0,47000
2432,4,40500
2433,3,50000
2434,4,43500
2435,4,50000
2436,1,37500
2437,4,35000
2438,0,47000
2439,0,47000
2440,4,40500
2441,3,50000
2442,4,43500
2443,4,50000
2444,1,37500
2445,4,35000
2446,0,47000
2447,0,47000
2448,4,40500
2449,3,50000
2450,4,43500
2451,4,50000
2452,1,37500
2453,4,35000
2454,0,47000
2455,0,47000
2456,4,40500
2457,3,50000
2458,4,43500
2459,4,50000
2460,1,37500
2461,4,35000
2462,0,47000
2463,0,47000
2464,4,40500
2465,3,50000
2466,4,43500
2467,4,50000
2468,1,37500
2469,4,35000
2470,0,47000
2471,0,47000
2472,4,40500
2473,3,50000
2474,4,43500
2475,4,50000
2476,1,37500
2477,4,35000
2478,0,47000
2479,0,47000
2480,4,40500
2481,1,103425
2482,1,38500
2483,0,207692
2484,0,33000
2485,1,60000
2486,0,92307
2487,0,70000
2488,3,33000
2489,1,103425
2490,1,38500
2491,0,207692
2492,0,33000
2493,1,60000
2494,0,92307
2495,0,70000
2496,3,33000
2497,1,103425
2498,1,38500
2499,0,207692
2500,0,33000
2501,1,60000
2502,0,92307
2503,0,70000
2504,3,33000
2505,1,103425
2506,1,38500
2507,0,207692
2508,0,33000
2509,1,60000
2510,0,92307
2511,0,70000
2512,3,33000
2513,1,103425
2514,1,38500
2515,0,207692
2516,0,33000
2517,1,60000
2518,0,92307
2519,0,70000
2520,3,33000
2521,1,103425
2522,1,38500
2523,0,207692
2524,0,33000
2525,1,60000
2526,0,92307
2527,0,70000
2528,3,33000
2529,1,103425
2530,1,38500
2531,0,207692
2532,0,33000
2533,1,60000
2534,0,92307
2535,0,70000
2536,3,33000
2537,1,103425
2538,1,38500
2539,0,207692
2540,0,33000
2541,1,60000
2542,0,92307
2543,0,70000
2544,3,33000
2545,1,103425
2546,1,38500
2547,0,207692
2548,0,33000
2549,1,60000
2550,0,92307
2551,0,70000
2552,3,33000
2553,1,103425
2554,1,38500
2555,0,207692
2556,0,33000
2557,1,60000
2558,0,92307
2559,0,70000
2560,3,33000
2561,1,103425
2562,1,38500
2563,0,207692
2564,0,33000
2565,1,60000
2566,0,92307
2567,0,70000
2568,3,33000
2569,1,103425
2570,1,38500
2571,0,207692
2572,0,33000
2573,1,60000
2574,0,92307
2575,0,70000
2576,3,33000
2577,1,103425
2578,1,38500
2579,0,207692
2580,0,33000
2581,1,60000
2582,0,92307
2583,0,70000
2584,3,33000
2585,1,103425
2586,1,38500
2587,0,207692
2588,0,33000
2589,1,60000
2590,0,92307
2591,0,70000
2592,3,33000
2593,1,103425
2594,1,38500
2595,0,207692
2596,0,33000
2597,1,60000
2598,0,92307
2599,0,70000
2600,3,33000
2601,1,103425
2602,1,38500
2603,0,207692
2604,0,33000
2605,1,60000
2606,0,92307
2607,0,70000
2608,3,33000
2609,1,103425
2610,1,38500
2611,0,207692
2612,0,33000
2613,1,60000
2614,0,92307
2615,0,70000
2616,3,33000
2617,1,103425
2618,1,38500
2619,0,207692
2620,0,33000
2621,1,60000
2622,0,92307
2623,0,70000
2624,3,33000
2625,1,103425
2626,1,38500
2627,0,207692
2628,0,33000
2629,1,60000
2630,0,92307
2631,0,70000
2632,3,33000
2633,1,103425
2634,1,38500
2635,0,207692
2636,0,33000
2637,1,60000
2638,0,92307
2639,0,70000
2640,3,33000
2641,1,103425
2642,1,38500
2643,0,207692
2644,0,33000
2645,1,60000
2646,0,92307
2647,0,70000
2648,3,33000
2649,1,103425
2650,1,38500
2651,0,207692
2652,0,33000
2653,1,60000
2654,0,92307
2655,0,70000
2656,3,33000
2657,1,103425
2658,1,38500
2659,0,207692
2660,0,33000
2661,1,60000
2662,0,92307
2663,0,70000
2664,3,33000
2665,1,103425
2666,1,38500
2667,0,207692
2668,0,33000
2669,1,60000
2670,0,92307
2671,0,70000
2672,3,33000
2673,1,103425
2674,1,38500
2675,0,207692
2676,0,33000
2677,1,60000
2678,0,92307
2679,0,70000
2680,3,33000
2681,1,103425
2682,1,38500
2683,0,207692
2684,0,33000
2685,1,60000
2686,0,92307
2687,0,70000
2688,3,33000
2689,1,103425
2690,1,38500
2691,0,207692
2692,0,33000
2693,1,60000
2694,0,92307
2695,0,70000
2696,3,33000
2697,1,103425
2698,1,38500
2699,0,207692
2700,0,33000
2701,1,60000
2702,0,92307
2703,0,70000
2704,3,33000
2705,1,103425
2706,1,38500
2707,0,207692
2708,0,33000
2709,1,60000
2710,0,92307
2711,0,70000
2712,3,33000
2713,1,103425
2714,1,38500
2715,0,207692
2716,0,33000
2717,1,60000
2718,0,92307
2719,0,70000
2720,3,33000
2721,1,103425
2722,1,38500
2723,0,207692
2724,0,33000
2725,1,60000
2726,0,92307
2727,0,70000
2728,3,33000
2729,1,103425
2730,1,38500
2731,0,207692
2732,0,33000
2733,1,60000
2734,0,92307
2735,0,70000
2736,3,33000
2737,1,103425
2738,1,38500
2739,0,207692
2740,0,33000
2741,1,60000
2742,0,92307
2743,0,70000
2744,3,33000
2745,1,103425
2746,1,38500
2747,0,207692
2748,0,33000
2749,1,60000
2750,0,92307
2751,0,70000
2752,3,33000
2753,1,103425
2754,1,38500
2755,0,207692
2756,0,33000
2757,1,60000
2758,0,92307
2759,0,70000
2760,3,33000
2761,1,103425
2762,1,38500
2763,0,207692
2764,0,33000
2765,1,60000
2766,0,92307
2767,0,70000
2768,3,33000
2769,1,103425
2770,1,38500
2771,0,207692
2772,0,33000
2773,1,60000
2774,0,92307
2775,0,70000
2776,3,33000
2777,1,103425
2778,1,38500
2779,0,207692
2780,0,33000
2781,1,60000
2782,0,92307
2783,0,70000
2784,3,33000
2785,1,103425
2786,1,38500
2787,0,207692
2788,0,33000
2789,1,60000
2790,0,92307
2791,0,70000
2792,3,33000
2793,1,103425
2794,1,38500
2795,0,207692
2796,0,33000
2797,1,60000
2798,0,92307
2799,0,70000
2800,3,33000
2801,1,103425
2802,1,38500
2803,0,207692
2804,0,33000
2805,1,60000
2806,0,92307
2807,0,70000
2808,3,33000
2809,1,103425
2810,1,38500
2811,0,207692
2812,0,33000
2813,1,60000
2814,0,92307
2815,0,70000
2816,3,33000
2817,1,103425
2818,1,38500
2819,0,207692
2820,0,33000
2821,1,60000
2822,0,92307
2823,0,70000
2824,3,33000
2825,1,103425
2826,1,38500
2827,0,207692
2828,0,33000
2829,1,60000
2830,0,92307
2831,0,70000
2832,3,33000
2833,1,103425
2834,1,38500
2835,0,207692
2836,0,33000
2837,1,60000
2838,0,92307
2839,0,70000
2840,3,33000
2841,1,103425
2842,1,38500
2843,0,207692
2844,0,33000
2845,1,60000
2846,0,92307
2847,0,70000
2848,3,33000
2849,1,103425
2850,1,38500
2851,0,207692
2852,0,33000
2853,1,60000
2854,0,92307
2855,0,70000
2856,3,33000
2857,1,103425
2858,1,38500
2859,0,207692
2860,0,33000
2861,1,60000
2862,0,92307
2863,0,70000
2864,3,33000
2865,1,103425
2866,1,38500
2867,0,207692
2868,0,33000
2869,1,60000
2870,0,92307
2871,0,70000
2872,3,33000
2873,1,103425
2874,1,38500
2875,0,207692
2876,0,33000
2877,1,60000
2878,0,92307
2879,0,70000
2880,3,33000
2881,1,103425
2882,1,38500
2883,0,207692
2884,0,33000
2885,1,60000
2886,0,92307
2887,0,70000
2888,3,33000
2889,1,103425
2890,1,38500
2891,0,207692
2892,0,33000
2893,1,60000
2894,0,92307
2895,0,70000
2896,3,33000
2897,1,103425
2898,1,38500
2899,0,207692
2900,0,33000
2901,1,60000
2902,0,92307
2903,0,70000
2904,3,33000
2905,1,103425
2906,1,38500
2907,0,207692
2908,0,33000
2909,1,60000
2910,0,92307
2911,0,70000
2912,3,33000
2913,1,103425
2914,1,38500
2915,0,207692
2916,0,33000
2917,1,60000
2918,0,92307
2919,0,70000
2920,3,33000
2921,1,103425
2922,1,38500
2923,0,207692
2924,0,33000
2925,1,60000
2926,0,92307
2927,0,70000
2928,3,33000
2929,1,103425
2930,1,38500
2931,0,207692
2932,0,33000
2933,1,60000
2934,0,92307
2935,0,70000
2936,3,33000
2937,1,103425
2938,1,38500
2939,0,207692
2940,0,33000
2941,1,60000
2942,0,92307
2943,0,70000
2944,3,33000
2945,1,103425
2946,1,38500
2947,0,207692
2948,0,33000
2949,1,60000
2950,0,92307
2951,0,70000
2952,3,33000
2953,1,103425
2954,1,38500
2955,0,207692
2956,0,33000
2957,1,60000
2958,0,92307
2959,0,70000
2960,3,33000
2961,1,103425
2962,1,38500
2963,0,207692
2964,0,33000
2965,1,60000
2966,0,92307
2967,0,70000
2968,3,33000
2969,1,103425
2970,1,38500
2971,0,207692
2972,0,33000
2973,1,60000
2974,0,92307
2975,0,70000
2976,3,33000
2977,1,103425
2978,1,38500
2979,0,207692
2980,0,33000
2981,1,60000
2982,0,92307
2983,0,70000
2984,3,33000
2985,1,103425
2986,1,38500
2987,0,207692
2988,0,33000
2989,1,60000
2990,0,92307
2991,0,70000
2992,3,33000
2993,1,103425
2994,1,38500
2995,0,207692
2996,0,33000
2997,1,60000
2998,0,92307
2999,0,70000
3000,3,33000
3001,1,103425
3002,1,38500
3003,0,207692
3004,0,33000
3005,1,60000
3006,0,92307
3007,0,70000
3008,3,33000
3009,1,103425
3010,1,38500
3011,0,207692
3012,0,33000
3013,1,60000
3014,0,92307
3015,0,70000
3016,3,33000
3017,1,103425
3018,1,38500
3019,0,207692
3020,0,33000
3021,1,60000
3022,0,92307
3023,0,70000
3024,3,33000
3025,1,103425
3026,1,38500
3027,0,207692
3028,0,33000
3029,1,60000
3030,0,92307
3031,0,70000
3032,3,33000
3033,1,103425
3034,1,38500
3035,0,207692
3036,0,33000
3037,1,60000
3038,0,100000
3039,3,100000
3040,1,100000
3041,1,47500
3042,3,45000
3043,3,38000
3044,3,64384
3045,3,36000
3046,3,86153
3047,3,50769
3048,0,100000
3049,3,100000
3050,1,100000
3051,1,47500
3052,3,45000
3053,3,38000
3054,3,64384
3055,3,36000
3056,3,86153
3057,3,50769
3058,0,100000
3059,3,100000
3060,1,100000
3061,1,47500
3062,3,45000
3063,3,38000
3064,3,64384
3065,3,36000
3066,3,86153
3067,3,50769
3068,0,100000
3069,3,100000
3070,1,100000
3071,1,47500
3072,3,45000
3073,3,38000
3074,3,64384
3075,3,36000
3076,3,86153
3077,3,50769
3078,0,100000
3079,3,100000
3080,1,100000
3081,1,47500
3082,3,45000
3083,3,38000
3084,3,64384
3085,3,36000
3086,3,86153
3087,3,50769
3088,0,100000
3089,3,100000
3090,1,100000
3091,1,47500
3092,3,45000
3093,3,38000
3094,3,64384
3095,3,36000
3096,3,86153
3097,3,50769
3098,0,100000
3099,3,100000
3100,1,100000
3101,1,47500
3102,3,45000
3103,3,38000
3104,3,64384
3105,3,36000
3106,3,86153
3107,3,50769
3108,0,100000
3109,3,100000
3110,1,100000
3111,1,47500
3112,3,45000
3113,3,38000
3114,3,64384
3115,3,36000
3116,3,86153
3117,3,50769
3118,0,100000
3119,3,100000
3120,1,100000
3121,1,47500
3122,3,45000
3123,3,38000
3124,3,64384
3125,3,36000
3126,3,86153
3127,3,50769
3128,0,100000
3129,3,100000
3130,1,100000
3131,1,47500
3132,3,45000
3133,3,38000
3134,3,64384
3135,3,36000
3136,3,86153
3137,3,50769
3138,0,100000
3139,3,100000
3140,1,100000
3141,1,47500
3142,3,45000
3143,3,38000
3144,3,64384
3145,3,36000
3146,3,86153
3147,3,50769
3148,0,100000
3149,3,100000
3150,1,100000
3151,1,47500
3152,3,45000
3153,3,38000
3154,3,64384
3155,3,36000
3156,3,86153
3157,3,50769
3158,0,100000
3159,3,100000
3160,1,100000
3161,1,47500
3162,3,45000
3163,3,38000
3164,3,64384
3165,3,36000
3166,3,86153
3167,3,50769
3168,0,100000
3169,3,100000
3170,1,100000
3171,1,47500
3172,3,45000
3173,3,38000
3174,3,64384
3175,3,36000
3176,3,86153
3177,3,50769
3178,0,100000
3179,3,100000
3180,1,100000
3181,1,47500
3182,3,45000
3183,3,38000
3184,3,64384
3185,3,36000
3186,3,86153
3187,3,50769
3188,0,100000
3189,3,100000
3190,1,100000
3191,1,47500
3192,3,45000
3193,3,38000
3194,3,64384
3195,3,36000
3196,3,86153
3197,3,50769
3198,0,100000
3199,3,100000
3200,1,100000
3201,1,47500
3202,3,45000
3203,3,38000
3204,3,64384
3205,3,36000
3206,3,86153
3207,3,50769
3208,0,100000
3209,3,100000
3210,1,100000
3211,1,47500
3212,3,45000
3213,3,38000
3214,3,64384
3215,3,36000
3216,3,86153
3217,3,50769
3218,0,100000
3219,3,100000
3220,1,100000
3221,1,47500
3222,3,45000
3223,3,38000
3224,3,64384
3225,3,36000
3226,3,86153
3227,3,50769
3228,0,100000
3229,3,100000
3230,1,100000
3231,1,47500
3232,3,45000
3233,3,38000
3234,3,64384
3235,3,40000
3236,1,77500
3237,4,115384
3238,4,96153
3239,4,43848
3240,3,37500
3241,1,42500
3242,0,95000
3243,3,70000
3244,3,57500
3245,1,62500
3246,3,40000
3247,1,40000
3248,3,43000
3249,3,40000
3250,1,77500
3251,4,115384
